file_date,latitude,longitude,time,xco2
25/07/2022,21.612402,107.85316,11:30.9,417.73102
25/07/2022,21.603865,107.84717,11:31.0,416.9932
25/07/2022,21.595446,107.84115,11:31.0,417.9488
25/07/2022,21.587042,107.83504,11:31.0,417.49164
25/07/2022,21.578674,107.828865,11:31.1,417.71176
25/07/2022,21.64965,107.86006,11:31.2,418.1918
25/07/2022,21.641079,107.85429,11:31.3,419.201
25/07/2022,21.632507,107.8484,11:31.3,419.67365
25/07/2022,21.623964,107.84242,11:31.3,418.98065
25/07/2022,21.61554,107.83641,11:31.3,419.07394
25/07/2022,21.60713,107.830315,11:31.4,417.39136
25/07/2022,21.598757,107.82415,11:31.4,416.97263
25/07/2022,21.635633,107.831665,11:31.7,416.20462
25/07/2022,21.647303,107.82083,11:32.0,418.7723
25/07/2022,21.650639,107.80376,11:32.4,412.96182
01/08/2022,20.422594,106.58216,17:21.6,412.29614
01/08/2022,20.413933,106.5765,17:21.6,414.13437
01/08/2022,20.405388,106.5708,17:21.7,413.39023
01/08/2022,20.396856,106.56501,17:21.7,413.2826
01/08/2022,20.442772,106.577446,17:21.9,417.10712
01/08/2022,20.425556,106.56611,17:22.0,420.5643
01/08/2022,20.417019,106.56033,17:22.0,417.18292
01/08/2022,20.408516,106.55449,17:22.1,413.21204
01/08/2022,20.400043,106.54858,17:22.1,414.5276
01/08/2022,20.454279,106.5671,17:22.3,414.6674
01/08/2022,20.445724,106.561424,17:22.3,415.84232
01/08/2022,20.43718,106.55566,17:22.4,419.0276
01/08/2022,20.428673,106.54983,17:22.4,418.71127
01/08/2022,20.420197,106.543915,17:22.4,416.42624
01/08/2022,20.500553,106.578896,17:22.6,415.9544
01/08/2022,20.491854,106.57345,17:22.6,416.18198
01/08/2022,20.483152,106.567894,17:22.6,413.81705
01/08/2022,20.47448,106.56225,17:22.6,414.25912
01/08/2022,20.52078,106.57395,17:22.9,416.142
01/08/2022,20.512077,106.56851,17:22.9,416.2463
01/08/2022,20.523586,106.558044,17:23.3,413.32938
01/08/2022,20.543728,106.55332,17:23.6,407.3109
01/08/2022,20.535028,106.54774,17:23.6,407.63177
01/08/2022,20.555122,106.543144,17:24.0,402.60214
01/08/2022,20.641588,106.54564,17:24.9,413.5632
01/08/2022,20.589611,106.51229,17:25.1,414.7262
01/08/2022,20.644173,106.53018,17:25.3,415.28598
01/08/2022,20.635447,106.52464,17:25.3,409.9656
01/08/2022,20.601133,106.501884,17:25.4,418.73047
01/08/2022,20.65553,106.520035,17:25.6,412.79172
01/08/2022,20.713219,106.52175,17:26.3,411.21973
01/08/2022,20.669886,106.493996,17:26.4,412.42773
01/08/2022,20.661333,106.488235,17:26.4,415.82202
01/08/2022,20.744558,106.50707,17:26.9,418.16864
01/08/2022,20.782173,106.51308,17:27.2,406.5128
01/08/2022,20.77339,106.507805,17:27.3,416.38788
01/08/2022,20.764603,106.50243,17:27.3,418.18176
01/08/2022,20.75584,106.49697,17:27.3,416.86688
01/08/2022,20.76722,106.4869,17:27.7,417.21436
01/08/2022,20.758577,106.48132,17:27.7,413.5987
01/08/2022,20.78141,106.46092,17:28.4,413.21457
01/08/2022,20.80153,106.45627,17:28.7,408.44583
01/08/2022,20.882566,106.48986,17:28.9,417.277
01/08/2022,20.870535,106.44793,17:29.7,411.49228
01/08/2022,20.943094,106.4756,17:29.9,414.46652
01/08/2022,20.89933,106.4488,17:30.0,408.65744
01/08/2022,20.963291,106.470825,17:30.2,415.62436
01/08/2022,20.954473,106.465645,17:30.3,416.12244
01/08/2022,20.928173,106.449585,17:30.3,415.92633
01/08/2022,20.9195,106.444084,17:30.4,415.54727
01/08/2022,20.910862,106.43851,17:30.4,416.17426
01/08/2022,20.902248,106.43288,17:30.4,415.8529
01/08/2022,20.9746,106.46098,17:30.6,414.47504
01/08/2022,20.965763,106.455734,17:30.6,415.7618
01/08/2022,20.956951,106.450386,17:30.6,407.14795
01/08/2022,21.00351,106.46155,17:30.9,411.3027
01/08/2022,20.985832,106.45117,17:30.9,416.2408
01/08/2022,20.977015,106.44583,17:31.0,417.20377
01/08/2022,21.014748,106.45184,17:31.3,417.3826
01/08/2022,21.005901,106.44661,17:31.3,414.2102
01/08/2022,21.043724,106.452255,17:31.6,417.1428
01/08/2022,21.03489,106.44712,17:31.6,417.68658
01/08/2022,20.98255,106.414566,17:31.7,415.90845
01/08/2022,21.063927,106.447395,17:31.9,415.40372
01/08/2022,21.055086,106.442276,17:31.9,412.0262
01/08/2022,21.037418,106.43172,17:32.0,414.0002
01/08/2022,21.028713,106.42636,17:32.0,411.78665
01/08/2022,21.020016,106.420906,17:32.0,415.95258
01/08/2022,21.08413,106.44254,17:32.2,416.79474
01/08/2022,21.040192,106.41611,17:32.4,416.02155
01/08/2022,21.031525,106.4106,17:32.4,417.90533
01/08/2022,21.02288,106.405014,17:32.4,415.76648
01/08/2022,21.104303,106.43768,17:32.6,418.3379
01/08/2022,21.09545,106.43258,17:32.6,416.89294
01/08/2022,21.086588,106.42737,17:32.6,416.7516
01/08/2022,21.077751,106.422066,17:32.6,414.80707
01/08/2022,21.06903,106.416725,17:32.7,413.19815
01/08/2022,21.060318,106.41129,17:32.7,415.3129
01/08/2022,21.042988,106.40022,17:32.7,416.37762
01/08/2022,21.115587,106.42772,17:32.9,415.16086
01/08/2022,21.080437,106.40648,17:33.0,416.62454
01/08/2022,21.071753,106.40099,17:33.1,417.00626
01/08/2022,21.126856,106.41768,17:33.3,412.20392
01/08/2022,21.100555,106.40167,17:33.4,415.49448
01/08/2022,21.091867,106.396194,17:33.4,418.0175
01/08/2022,21.083206,106.39064,17:33.4,415.3125
03/08/2022,21.559044,107.86381,05:23.4,417.52136
11/09/2022,20.863089,106.06897,11:09.4,419.62302
04/10/2022,20.783388,106.60715,16:52.0,418.20654
04/10/2022,20.79522,106.60517,16:52.7,418.02545
06/10/2022,20.864635,107.16559,05:07.6,416.11176
06/10/2022,20.909143,107.154396,05:08.6,411.63977
06/10/2022,20.960278,107.13894,05:08.9,406.45343
06/10/2022,20.96805,107.137764,05:09.3,406.3506
06/10/2022,20.95712,107.14127,05:09.3,404.117
06/10/2022,20.96462,107.1398,05:09.6,408.7782
06/10/2022,20.953646,107.14307,05:09.7,400.02945
06/10/2022,20.99434,107.13171,05:09.9,407.6626
06/10/2022,20.961075,107.14134,05:10.0,407.3401
06/10/2022,20.968525,107.13959,05:10.4,405.2005
06/10/2022,20.957493,107.142685,05:10.4,403.43747
06/10/2022,20.994734,107.13316,05:11.1,409.01007
13/10/2022,20.98848,105.45539,11:26.2,415.7335
13/10/2022,20.977642,105.45957,11:26.3,416.3661
13/10/2022,21.006813,105.45024,11:26.6,417.343
13/10/2022,20.995974,105.45442,11:26.6,416.5899
13/10/2022,20.985065,105.45856,11:26.6,416.40213
13/10/2022,20.974045,105.46256,11:26.6,416.15015
13/10/2022,21.025373,105.445244,11:26.9,416.41785
13/10/2022,21.003447,105.453415,11:26.9,416.4802
13/10/2022,20.992401,105.457405,11:27.0,416.82715
13/10/2022,20.981447,105.4613,11:27.0,416.06342
13/10/2022,21.043806,105.44014,11:27.2,416.00024
13/10/2022,21.032875,105.44425,11:27.3,416.93964
13/10/2022,21.02191,105.44835,11:27.3,417.03494
13/10/2022,21.010862,105.45235,11:27.3,416.66415
13/10/2022,20.99985,105.4562,11:27.3,416.5249
13/10/2022,20.988823,105.46002,11:27.4,416.57166
13/10/2022,20.977673,105.46369,11:27.4,415.4183
13/10/2022,21.062275,105.43504,11:27.6,416.35684
13/10/2022,21.051409,105.43922,11:27.6,416.78247
13/10/2022,21.040424,105.4433,11:27.6,416.20844
13/10/2022,21.029358,105.44727,11:27.6,416.6191
13/10/2022,21.00723,105.45489,11:27.7,416.07898
13/10/2022,20.996143,105.4586,11:27.7,416.66104
13/10/2022,20.984997,105.46223,11:27.7,416.2908
13/10/2022,21.080832,105.43,11:27.9,416.46262
13/10/2022,21.069963,105.43417,11:27.9,417.22156
13/10/2022,21.058922,105.43821,11:27.9,416.8198
13/10/2022,21.047878,105.442215,11:28.0,415.67712
13/10/2022,21.03687,105.446075,11:28.0,416.61307
13/10/2022,21.025795,105.449875,11:28.0,417.2532
13/10/2022,21.003431,105.457115,11:28.1,415.90958
13/10/2022,21.099367,105.42494,11:28.2,416.24475
13/10/2022,21.08846,105.429085,11:28.3,416.64224
13/10/2022,21.077488,105.43319,11:28.3,416.18704
13/10/2022,21.06647,105.43722,11:28.3,416.8902
13/10/2022,21.05539,105.441025,11:28.3,416.6618
13/10/2022,21.044353,105.444855,11:28.4,416.5119
13/10/2022,21.033146,105.44849,11:28.4,416.81284
13/10/2022,21.117937,105.41991,11:28.6,415.55417
13/10/2022,21.107023,105.42406,11:28.6,416.46927
13/10/2022,21.096016,105.42813,11:28.6,417.0833
13/10/2022,21.084951,105.43213,11:28.6,416.545
13/10/2022,21.073978,105.436035,11:28.7,416.49765
13/10/2022,21.062883,105.43982,11:28.7,416.90173
13/10/2022,21.051666,105.44344,11:28.7,416.63614
13/10/2022,21.040495,105.44707,11:28.7,415.81125
13/10/2022,21.136473,105.414856,11:28.9,415.25595
13/10/2022,21.125586,105.41903,11:28.9,415.33194
13/10/2022,21.114578,105.42311,11:28.9,416.01544
13/10/2022,21.103514,105.42711,11:29.0,416.6114
13/10/2022,21.092468,105.43096,11:29.0,416.71344
13/10/2022,21.081411,105.434784,11:29.0,416.54688
13/10/2022,21.070229,105.438446,11:29.1,416.33255
13/10/2022,21.059021,105.44204,11:29.1,416.09863
13/10/2022,21.155031,105.40982,11:29.2,414.53738
13/10/2022,21.133121,105.41807,11:29.3,414.87216
13/10/2022,21.122078,105.4221,11:29.3,415.56494
13/10/2022,21.111074,105.42599,11:29.3,415.68488
13/10/2022,21.099955,105.42976,11:29.4,416.6326
13/10/2022,21.088772,105.433426,11:29.4,416.71274
13/10/2022,21.077597,105.43706,11:29.4,416.79926
13/10/2022,21.173523,105.404755,11:29.6,415.8161
13/10/2022,21.16262,105.40893,11:29.6,414.9799
13/10/2022,21.151663,105.41306,11:29.6,415.99826
13/10/2022,21.14061,105.41709,11:29.6,415.38705
13/10/2022,21.129587,105.42098,11:29.7,415.9981
13/10/2022,21.118532,105.42482,11:29.7,415.431
13/10/2022,21.10736,105.428505,11:29.7,415.8293
13/10/2022,21.09609,105.43206,11:29.7,417.1389
13/10/2022,21.19206,105.39976,11:29.9,414.0193
13/10/2022,21.181196,105.40397,11:29.9,415.52045
13/10/2022,21.170176,105.40806,11:29.9,415.8649
13/10/2022,21.159142,105.41211,11:30.0,415.01166
13/10/2022,21.148127,105.41601,11:30.0,415.2125
13/10/2022,21.137045,105.41983,11:30.0,415.651
13/10/2022,21.125898,105.423546,11:30.1,415.93396
13/10/2022,21.11469,105.42716,11:30.1,415.74362
13/10/2022,21.210611,105.394775,11:30.2,415.55353
13/10/2022,21.19972,105.39897,11:30.3,415.1056
13/10/2022,21.188745,105.40311,11:30.3,414.87302
13/10/2022,21.177673,105.40713,11:30.3,415.65982
13/10/2022,21.166653,105.411026,11:30.3,415.37576
13/10/2022,21.155544,105.41483,11:30.4,415.59317
13/10/2022,21.144411,105.41856,11:30.4,415.68738
13/10/2022,21.133228,105.4222,11:30.4,415.60068
13/10/2022,21.229141,105.38978,11:30.6,415.8298
13/10/2022,21.21826,105.39399,11:30.6,415.46393
13/10/2022,21.207249,105.3981,11:30.6,415.01025
13/10/2022,21.196192,105.40214,11:30.6,414.74222
13/10/2022,21.185192,105.40606,11:30.7,415.27545
13/10/2022,21.174044,105.409836,11:30.7,415.20615
13/10/2022,21.247658,105.38478,11:30.9,415.63705
13/10/2022,21.236753,105.38897,11:30.9,416.1181
13/10/2022,21.225754,105.3931,11:30.9,416.12033
13/10/2022,21.214685,105.39713,11:31.0,416.05386
13/10/2022,21.203672,105.40105,11:31.0,415.59644
13/10/2022,21.19255,105.404854,11:31.0,414.62592
13/10/2022,21.181398,105.40858,11:31.1,414.7842
13/10/2022,21.170162,105.412186,11:31.1,415.16367
13/10/2022,21.266151,105.37975,11:31.2,415.42752
13/10/2022,21.255272,105.38397,11:31.3,415.27887
13/10/2022,21.244272,105.38811,11:31.3,415.3004
13/10/2022,21.23319,105.392136,11:31.3,416.41443
13/10/2022,21.222166,105.39604,11:31.3,415.67462
13/10/2022,21.211056,105.399864,11:31.4,415.5799
13/10/2022,21.199905,105.403595,11:31.4,415.0106
13/10/2022,21.188667,105.4072,11:31.4,415.1705
13/10/2022,21.284666,105.37473,11:31.6,415.7499
13/10/2022,21.273746,105.37892,11:31.6,415.41992
13/10/2022,21.262745,105.38305,11:31.6,414.8479
13/10/2022,21.251673,105.38709,11:31.6,415.38034
13/10/2022,21.240683,105.39103,11:31.7,415.85355
13/10/2022,21.22953,105.39482,11:31.7,416.65323
13/10/2022,21.218365,105.398544,11:31.7,416.06082
13/10/2022,21.20715,105.402176,11:31.7,415.71094
13/10/2022,21.292217,105.37385,11:31.9,416.92343
13/10/2022,21.281216,105.37798,11:31.9,416.59137
13/10/2022,21.270144,105.38203,11:32.0,416.10522
13/10/2022,21.259117,105.38594,11:32.0,415.18262
13/10/2022,21.248041,105.3898,11:32.0,415.51654
13/10/2022,21.236849,105.39351,11:32.1,416.84784
13/10/2022,21.288641,105.37699,11:32.3,417.21378
13/10/2022,21.277588,105.38089,11:32.3,416.40814
13/10/2022,21.266474,105.38472,11:32.4,415.79922
13/10/2022,21.255306,105.38845,11:32.4,414.92694
13/10/2022,21.244114,105.39211,11:32.4,415.37073
13/10/2022,21.284872,105.37959,11:32.7,416.70578
13/10/2022,21.273697,105.38332,11:32.7,415.63297
13/10/2022,21.262463,105.386955,11:32.7,414.8029
29/10/2022,21.53648,108.0002,10:45.6,419.22433
29/10/2022,21.538975,108.00445,10:45.9,418.05685
